time,count,details
1552118552335,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}}"
1552118553361,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}}"
1552118554425,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""32"", ""reference_signal_received_power"": ""-108"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""26"", ""reference_signal_received_power"": ""-114"", ""signal_level"": ""2""}}"
1552118555448,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""32"", ""reference_signal_received_power"": ""-108"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""26"", ""reference_signal_received_power"": ""-114"", ""signal_level"": ""2""}}"
1552118556524,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""32"", ""reference_signal_received_power"": ""-108"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""26"", ""reference_signal_received_power"": ""-114"", ""signal_level"": ""2""}}"
1552118557558,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""32"", ""reference_signal_received_power"": ""-108"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""26"", ""reference_signal_received_power"": ""-114"", ""signal_level"": ""2""}}"
1552118558636,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""33"", ""reference_signal_received_power"": ""-107"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}}"
1552118559657,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""33"", ""reference_signal_received_power"": ""-107"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}}"
1552118560698,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}}"
1552118561722,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""29"", ""reference_signal_received_power"": ""-111"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}}"
1552118562762,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""25"", ""reference_signal_received_power"": ""-115"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""20"", ""reference_signal_received_power"": ""-120"", ""signal_level"": ""1""}}"
1552118563786,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""25"", ""reference_signal_received_power"": ""-115"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""20"", ""reference_signal_received_power"": ""-120"", ""signal_level"": ""1""}}"
1552118564849,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""25"", ""reference_signal_received_power"": ""-115"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""11"", ""reference_signal_received_power"": ""-129"", ""signal_level"": ""1""}}"
1552118565871,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""25"", ""reference_signal_received_power"": ""-115"", ""signal_level"": ""2""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""11"", ""reference_signal_received_power"": ""-129"", ""signal_level"": ""1""}}"
1552118566918,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""12"", ""reference_signal_received_power"": ""-128"", ""signal_level"": ""1""}}"
1552118567961,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""12"", ""reference_signal_received_power"": ""-128"", ""signal_level"": ""1""}}"
1552118569015,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""14"", ""reference_signal_received_power"": ""-126"", ""signal_level"": ""1""}}"
1552118570053,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""14"", ""reference_signal_received_power"": ""-126"", ""signal_level"": ""1""}}"
1552118571122,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""12"", ""reference_signal_received_power"": ""-128"", ""signal_level"": ""1""}}"
1552118572148,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""21"", ""reference_signal_received_power"": ""-119"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""12"", ""reference_signal_received_power"": ""-128"", ""signal_level"": ""1""}}"
1552118573205,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""20"", ""reference_signal_received_power"": ""-120"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""16"", ""reference_signal_received_power"": ""-124"", ""signal_level"": ""1""}}"
1552118574240,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""20"", ""reference_signal_received_power"": ""-120"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""16"", ""reference_signal_received_power"": ""-124"", ""signal_level"": ""1""}}"
1552118575285,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""19"", ""reference_signal_received_power"": ""-121"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""13"", ""reference_signal_received_power"": ""-127"", ""signal_level"": ""1""}}"
1552118576339,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""19"", ""reference_signal_received_power"": ""-121"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""13"", ""reference_signal_received_power"": ""-127"", ""signal_level"": ""1""}}"
1552118577383,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""18"", ""reference_signal_received_power"": ""-122"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""13"", ""reference_signal_received_power"": ""-127"", ""signal_level"": ""1""}}"
1552118578403,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""18"", ""reference_signal_received_power"": ""-122"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""13"", ""reference_signal_received_power"": ""-127"", ""signal_level"": ""1""}}"
1552118579455,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""213584513"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""171"", ""tracking_area_code"": ""9362"", ""asu_level"": ""20"", ""reference_signal_received_power"": ""-120"", ""signal_level"": ""1""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""315"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""10"", ""reference_signal_received_power"": ""-130"", ""signal_level"": ""1""}}"
